"AE","Count","Frequency","PRR","Drug","fill","id"
"Chronic obstructive pulmonary disease",32,0.00118277582701904,1.26974337893212,"PANTOPRAZOLE SODIUM","#FFF100",1746
"Confusional state",100,0.00369617445943449,1.25550722940688,"PANTOPRAZOLE SODIUM","#FFF100",1747
"Constipation",124,0.00458325632969876,1.26320591108611,"PANTOPRAZOLE SODIUM","#FFF100",1748
"Contusion",58,0.002143781186472,1.20218575035078,"PANTOPRAZOLE SODIUM","#FFFF0D",1749
"Cough",123,0.00454629458510442,0.964021347983465,"PANTOPRAZOLE SODIUM","#FFFF5D",1750
"Death",126,0.00465717981888745,0.289331969683629,"PANTOPRAZOLE SODIUM","white",1751
"Decreased appetite",169,0.00624653483644428,1.40595217763474,"PANTOPRAZOLE SODIUM","#FFBB00",1752
"Dehydration",86,0.00317871003511366,1.42227696797364,"PANTOPRAZOLE SODIUM","#FFBB00",1753
"Depression",102,0.00377009794862317,1.02230881165964,"PANTOPRAZOLE SODIUM","#FFFF5D",1754
"Diabetes mellitus",18,0.000665311402698207,0.577655814037349,"PANTOPRAZOLE SODIUM","#FFFFE4",1755
"Diarrhoea",377,0.013934577712068,1.21116780034608,"PANTOPRAZOLE SODIUM","#FFFF0D",1756
"Dizziness",266,0.00983182406209573,1.13223097608468,"PANTOPRAZOLE SODIUM","#FFFF28",1757
"Drug dose omission",100,0.00369617445943449,0.446751180367516,"PANTOPRAZOLE SODIUM","white",1758
"Drug hypersensitivity",63,0.00232858990944373,0.384193591557099,"PANTOPRAZOLE SODIUM","white",1759
"Drug ineffective",263,0.0097209388283127,0.469332073723812,"PANTOPRAZOLE SODIUM","white",1760
"Dry mouth",60,0.00221770467566069,1.65714304334812,"PANTOPRAZOLE SODIUM","#FF6B00",1761
"Dysgeusia",34,0.00125669931620772,0.835878804152202,"PANTOPRAZOLE SODIUM","#FFFF93",1762
"Dyspepsia",67,0.00247643688782111,1.59127609422443,"PANTOPRAZOLE SODIUM","#FF8600",1763
"Dysphagia",57,0.00210681944187766,1.32882671608521,"PANTOPRAZOLE SODIUM","#FFD600",1764
"Dysphonia",34,0.00125669931620772,1.20129520940456,"PANTOPRAZOLE SODIUM","#FFFF0D",1765
"Dyspnoea",308,0.0113842173350582,1.18746379962749,"PANTOPRAZOLE SODIUM","#FFFF0D",1766
"Fall",280,0.0103492884864166,1.64383384524877,"PANTOPRAZOLE SODIUM","#FF6B00",1767
"Fatigue",435,0.01607835889854,1.14848831315115,"PANTOPRAZOLE SODIUM","#FFFF28",1768
"Feeling abnormal",83,0.00306782480133062,0.669994115599557,"PANTOPRAZOLE SODIUM","#FFFFC9",1769
"Gait disturbance",113,0.00417667713916097,1.18114226354687,"PANTOPRAZOLE SODIUM","#FFFF0D",1770
"Gastrooesophageal reflux disease",72,0.00266124561079283,2.22592935860257,"PANTOPRAZOLE SODIUM","red",1771
"Headache",245,0.00905562742561449,0.785181304127313,"PANTOPRAZOLE SODIUM","#FFFFAE",1772
"Heart rate increased",61,0.00225466642025504,1.48194361450374,"PANTOPRAZOLE SODIUM","#FFA100",1773
"Hyperhidrosis",72,0.00266124561079283,1.1375546770188,"PANTOPRAZOLE SODIUM","#FFFF28",1774
"Hypersensitivity",64,0.00236555165403807,0.810328915423191,"PANTOPRAZOLE SODIUM","#FFFF93",1775
"Hypertension",131,0.00484198854185918,1.37716583981153,"PANTOPRAZOLE SODIUM","#FFD600",1776
"Hypoaesthesia",88,0.00325263352430235,1.24932993876586,"PANTOPRAZOLE SODIUM","#FFF100",1777
"Hypotension",159,0.00587691739050083,1.84747157056276,"PANTOPRAZOLE SODIUM","#FF1A00",1778
"Infection",65,0.00240251339863242,1.02745257649203,"PANTOPRAZOLE SODIUM","#FFFF43",1779
"Influenza",45,0.00166327850674552,1.12139622990205,"PANTOPRAZOLE SODIUM","#FFFF28",1780
"Insomnia",122,0.00450933284051007,0.892197267246808,"PANTOPRAZOLE SODIUM","#FFFF78",1781
"Joint swelling",74,0.00273516909998152,1.39574393140714,"PANTOPRAZOLE SODIUM","#FFD600",1782
"Loss of consciousness",53,0.00195897246350028,0.996796648801823,"PANTOPRAZOLE SODIUM","#FFFF5D",1783
"Malaise",236,0.00872297172426539,0.907428673392005,"PANTOPRAZOLE SODIUM","#FFFF78",1784
"Memory impairment",72,0.00266124561079283,0.997636410089778,"PANTOPRAZOLE SODIUM","#FFFF5D",1785
"Muscle spasms",105,0.00388098318240621,1.21402474098359,"PANTOPRAZOLE SODIUM","#FFFF0D",1786
"Muscular weakness",67,0.00247643688782111,1.24094447663335,"PANTOPRAZOLE SODIUM","#FFFF0D",1787
"Musculoskeletal pain",47,0.00173720199593421,1.29809538395603,"PANTOPRAZOLE SODIUM","#FFF100",1788
"Myalgia",92,0.00340048050267973,1.14155964759047,"PANTOPRAZOLE SODIUM","#FFFF28",1789
"Nasal congestion",37,0.00136758454999076,1.66496403308759,"PANTOPRAZOLE SODIUM","#FF6B00",1790
"Nasopharyngitis",108,0.00399186841618924,1.14011015928424,"PANTOPRAZOLE SODIUM","#FFFF28",1791
"Nausea",381,0.0140824246904454,1.03576233598226,"PANTOPRAZOLE SODIUM","#FFFF43",1792
"Neuropathy peripheral",36,0.00133062280539641,0.747597486601368,"PANTOPRAZOLE SODIUM","#FFFFAE",1793
"Off label use",162,0.00598780262428387,0.43215269519865,"PANTOPRAZOLE SODIUM","white",1794
"Oropharyngeal pain",37,0.00136758454999076,0.864409593882831,"PANTOPRAZOLE SODIUM","#FFFF93",1795
"Pain",238,0.00879689521345407,0.932004866629705,"PANTOPRAZOLE SODIUM","#FFFF78",1796
"Pain in extremity",166,0.00613564960266125,1.06151867071081,"PANTOPRAZOLE SODIUM","#FFFF43",1797
"Palpitations",41,0.00151543152836814,0.820855670011483,"PANTOPRAZOLE SODIUM","#FFFF93",1798
"Paraesthesia",76,0.00280909258917021,0.947674751779747,"PANTOPRAZOLE SODIUM","#FFFF78",1799
"Peripheral swelling",119,0.00439844760672704,1.24385778196529,"PANTOPRAZOLE SODIUM","#FFFF0D",1800
"Pneumonia",248,0.00916651265939752,1.59176268756959,"PANTOPRAZOLE SODIUM","#FF8600",1801
"Product use issue",127,0.0046941415634818,0.462632863247889,"PANTOPRAZOLE SODIUM","white",1802
"Pruritus",127,0.0046941415634818,0.94280630898859,"PANTOPRAZOLE SODIUM","#FFFF78",1803
"Pyrexia",180,0.00665311402698207,1.16830546445991,"PANTOPRAZOLE SODIUM","#FFFF28",1804
"Rash",125,0.00462021807429311,0.677618025100119,"PANTOPRAZOLE SODIUM","#FFFFC9",1805
"Renal disorder",14,0.000517464424320828,0.555512728282802,"PANTOPRAZOLE SODIUM","#FFFFFF",1806
"Rhinorrhoea",18,0.000665311402698207,0.724721186521766,"PANTOPRAZOLE SODIUM","#FFFFAE",1807
"Somnolence",117,0.00432452411753835,1.24189475993025,"PANTOPRAZOLE SODIUM","#FFFF0D",1808
"Swelling",55,0.00203289595268897,1.19260772417621,"PANTOPRAZOLE SODIUM","#FFFF0D",1809
"Syncope",73,0.00269820735538717,1.71031561749544,"PANTOPRAZOLE SODIUM","#FF5000",1810
"Tremor",55,0.00203289595268897,0.723385013024914,"PANTOPRAZOLE SODIUM","#FFFFC9",1811
"Unevaluable event",39,0.00144150803917945,0.617658780456402,"PANTOPRAZOLE SODIUM","#FFFFE4",1812
"Upper respiratory tract infection",24,0.000887081870264277,1.04013563353234,"PANTOPRAZOLE SODIUM","#FFFF43",1813
"Urinary tract infection",117,0.00432452411753835,1.44468162951345,"PANTOPRAZOLE SODIUM","#FFBB00",1814
"Urticaria",42,0.00155239327296248,0.631426030730954,"PANTOPRAZOLE SODIUM","#FFFFE4",1815
"Vision blurred",71,0.00262428386619848,1.01808829474397,"PANTOPRAZOLE SODIUM","#FFFF5D",1816
"Visual impairment",53,0.00195897246350028,1.07154108097996,"PANTOPRAZOLE SODIUM","#FFFF43",1817
"Vomiting",230,0.00850120125669932,1.07942453479895,"PANTOPRAZOLE SODIUM","#FFFF43",1818
"Weight decreased",211,0.00779892810940676,1.57886602948296,"PANTOPRAZOLE SODIUM","#FF8600",1819
"Weight increased",107,0.0039549066715949,1.09171494011143,"PANTOPRAZOLE SODIUM","#FFFF43",1820
