"","counts","type","freq"
"Myelitis transverse",13,"AE",4.19605248293336e-05
"Nail injury",13,"AE",4.19605248293336e-05
"Necrosis ischaemic",13,"AE",4.19605248293336e-05
"Nephrocalcinosis",13,"AE",4.19605248293336e-05
"Neuroendocrine carcinoma of the skin",13,"AE",4.19605248293336e-05
"Neuromyelitis optica spectrum disorder",13,"AE",4.19605248293336e-05
"Nipple disorder",13,"AE",4.19605248293336e-05
"Nodal rhythm",13,"AE",4.19605248293336e-05
"Oral mucosa erosion",13,"AE",4.19605248293336e-05
"Orthopaedic procedure",13,"AE",4.19605248293336e-05
"Otitis media chronic",13,"AE",4.19605248293336e-05
"Ovarian cancer recurrent",13,"AE",4.19605248293336e-05
"Ovarian disorder",13,"AE",4.19605248293336e-05
"Overlap syndrome",13,"AE",4.19605248293336e-05
"Painful erection",13,"AE",4.19605248293336e-05
"Persistent depressive disorder",13,"AE",4.19605248293336e-05
"Peyronie's disease",13,"AE",4.19605248293336e-05
"Plagiocephaly",13,"AE",4.19605248293336e-05
"Pneumonia influenzal",13,"AE",4.19605248293336e-05
"Post procedural swelling",13,"AE",4.19605248293336e-05
"Postictal state",13,"AE",4.19605248293336e-05
"Procalcitonin increased",13,"AE",4.19605248293336e-05
"Procedural intestinal perforation",13,"AE",4.19605248293336e-05
"Product expiration date issue",13,"AE",4.19605248293336e-05
"Product quality control issue",13,"AE",4.19605248293336e-05
"Prolonged labour",13,"AE",4.19605248293336e-05
"Psychotic behaviour",13,"AE",4.19605248293336e-05
"Pulmonary eosinophilia",13,"AE",4.19605248293336e-05
"Repetitive speech",13,"AE",4.19605248293336e-05
"Respiratory tract irritation",13,"AE",4.19605248293336e-05
"Resuscitation",13,"AE",4.19605248293336e-05
"Retinal injury",13,"AE",4.19605248293336e-05
"Retinal vein thrombosis",13,"AE",4.19605248293336e-05
"Scrotal pain",13,"AE",4.19605248293336e-05
"Semen volume increased",13,"AE",4.19605248293336e-05
"Serum serotonin increased",13,"AE",4.19605248293336e-05
"Skin fragility",13,"AE",4.19605248293336e-05
"Small intestine carcinoma",13,"AE",4.19605248293336e-05
"Stress at work",13,"AE",4.19605248293336e-05
"Stress urinary incontinence",13,"AE",4.19605248293336e-05
"Stroke in evolution",13,"AE",4.19605248293336e-05
"Sudden unexplained death in epilepsy",13,"AE",4.19605248293336e-05
"Superficial injury of eye",13,"AE",4.19605248293336e-05
"Synovial disorder",13,"AE",4.19605248293336e-05
"T-cell lymphoma",13,"AE",4.19605248293336e-05
"Thrombotic cerebral infarction",13,"AE",4.19605248293336e-05
"Thyroid hormones decreased",13,"AE",4.19605248293336e-05
"Transplantation complication",13,"AE",4.19605248293336e-05
"Uhthoff's phenomenon",13,"AE",4.19605248293336e-05
"Ulna fracture",13,"AE",4.19605248293336e-05
"Ureteric stenosis",13,"AE",4.19605248293336e-05
"Vaginitis bacterial",13,"AE",4.19605248293336e-05
"Vomiting in pregnancy",13,"AE",4.19605248293336e-05
"Abdominal operation",12,"AE",3.87327921501541e-05
"Abdominal symptom",12,"AE",3.87327921501541e-05
"Abortion threatened",12,"AE",3.87327921501541e-05
"Acute lung injury",12,"AE",3.87327921501541e-05
"Acute phase reaction",12,"AE",3.87327921501541e-05
"Agraphia",12,"AE",3.87327921501541e-05
"Anal cancer",12,"AE",3.87327921501541e-05
"Anti-cyclic citrullinated peptide antibody positive",12,"AE",3.87327921501541e-05
"Anti-Muellerian hormone level decreased",12,"AE",3.87327921501541e-05
"Antibiotic therapy",12,"AE",3.87327921501541e-05
"Atonic seizures",12,"AE",3.87327921501541e-05
"Atypical fracture",12,"AE",3.87327921501541e-05
"B-cell lymphoma recurrent",12,"AE",3.87327921501541e-05
"Benign neoplasm of thyroid gland",12,"AE",3.87327921501541e-05
"Bladder dilatation",12,"AE",3.87327921501541e-05
"Blood chloride increased",12,"AE",3.87327921501541e-05
"Bloody peritoneal effluent",12,"AE",3.87327921501541e-05
"Brain contusion",12,"AE",3.87327921501541e-05
"Brain neoplasm benign",12,"AE",3.87327921501541e-05
"Breast operation",12,"AE",3.87327921501541e-05
"Capillary fragility",12,"AE",3.87327921501541e-05
"Carbohydrate antigen 125 increased",12,"AE",3.87327921501541e-05
"Cervical incompetence",12,"AE",3.87327921501541e-05
"Cholangitis acute",12,"AE",3.87327921501541e-05
"Chronic myeloid leukaemia recurrent",12,"AE",3.87327921501541e-05
"Cleft lip and palate",12,"AE",3.87327921501541e-05
"Coloboma",12,"AE",3.87327921501541e-05
"Coronary artery thrombosis",12,"AE",3.87327921501541e-05
"Cyst rupture",12,"AE",3.87327921501541e-05
"Dementia with Lewy bodies",12,"AE",3.87327921501541e-05
"Developmental hip dysplasia",12,"AE",3.87327921501541e-05
"Diastolic hypotension",12,"AE",3.87327921501541e-05
"Diffuse alveolar damage",12,"AE",3.87327921501541e-05
"Diffuse large B-cell lymphoma recurrent",12,"AE",3.87327921501541e-05
"Dissociative disorder",12,"AE",3.87327921501541e-05
"Dose calculation error",12,"AE",3.87327921501541e-05
"Drowning",12,"AE",3.87327921501541e-05
"Dupuytren's contracture",12,"AE",3.87327921501541e-05
"Dust allergy",12,"AE",3.87327921501541e-05
"Dysbacteriosis",12,"AE",3.87327921501541e-05
"Dyslalia",12,"AE",3.87327921501541e-05
"Ehlers-Danlos syndrome",12,"AE",3.87327921501541e-05
"Elbow deformity",12,"AE",3.87327921501541e-05
"Electrocardiogram ST segment abnormal",12,"AE",3.87327921501541e-05
"Enzyme abnormality",12,"AE",3.87327921501541e-05
"Eosinophilic oesophagitis",12,"AE",3.87327921501541e-05
"Eschar",12,"AE",3.87327921501541e-05
"Exposure to toxic agent",12,"AE",3.87327921501541e-05
"Eye operation complication",12,"AE",3.87327921501541e-05
"Fat necrosis",12,"AE",3.87327921501541e-05
"Fistula of small intestine",12,"AE",3.87327921501541e-05
"Flavivirus infection",12,"AE",3.87327921501541e-05
"Fungal oesophagitis",12,"AE",3.87327921501541e-05
"Gastric neoplasm",12,"AE",3.87327921501541e-05
"Gastric pH decreased",12,"AE",3.87327921501541e-05
"Genital lesion",12,"AE",3.87327921501541e-05
"Grief reaction",12,"AE",3.87327921501541e-05
"Head and neck cancer",12,"AE",3.87327921501541e-05
"Hepatic congestion",12,"AE",3.87327921501541e-05
"Herpes simplex encephalitis",12,"AE",3.87327921501541e-05
"HIV test positive",12,"AE",3.87327921501541e-05
"Human chorionic gonadotropin increased",12,"AE",3.87327921501541e-05
"Humidity intolerance",12,"AE",3.87327921501541e-05
"Hyperosmolar hyperglycaemic state",12,"AE",3.87327921501541e-05
"Hyposmia",12,"AE",3.87327921501541e-05
"Implant site bruising",12,"AE",3.87327921501541e-05
"Implant site erosion",12,"AE",3.87327921501541e-05
"Imprisonment",12,"AE",3.87327921501541e-05
"Incisional drainage",12,"AE",3.87327921501541e-05
"Intestinal infarction",12,"AE",3.87327921501541e-05
"Klebsiella test positive",12,"AE",3.87327921501541e-05
"Large for dates baby",12,"AE",3.87327921501541e-05
"Learning disability",12,"AE",3.87327921501541e-05
"Lung adenocarcinoma metastatic",12,"AE",3.87327921501541e-05
"Lung carcinoma cell type unspecified recurrent",12,"AE",3.87327921501541e-05
"Male orgasmic disorder",12,"AE",3.87327921501541e-05
"Mean cell haemoglobin concentration decreased",12,"AE",3.87327921501541e-05
"Mean platelet volume decreased",12,"AE",3.87327921501541e-05
"Medical device site pain",12,"AE",3.87327921501541e-05
"Metastases to pleura",12,"AE",3.87327921501541e-05
"Nail psoriasis",12,"AE",3.87327921501541e-05
"Nasal injury",12,"AE",3.87327921501541e-05
"Necrotising colitis",12,"AE",3.87327921501541e-05
"Necrotising retinitis",12,"AE",3.87327921501541e-05
"Nitrite urine present",12,"AE",3.87327921501541e-05
"Oesophageal perforation",12,"AE",3.87327921501541e-05
"Orthostatic intolerance",12,"AE",3.87327921501541e-05
"Pancreatitis relapsing",12,"AE",3.87327921501541e-05
"Parathyroidectomy",12,"AE",3.87327921501541e-05
"Pelvic fluid collection",12,"AE",3.87327921501541e-05
"Perfume sensitivity",12,"AE",3.87327921501541e-05
"Periorbital haematoma",12,"AE",3.87327921501541e-05
"Pneumonitis chemical",12,"AE",3.87327921501541e-05
"Polydactyly",12,"AE",3.87327921501541e-05
"Porphyria acute",12,"AE",3.87327921501541e-05
"Porphyria non-acute",12,"AE",3.87327921501541e-05
"Portal venous gas",12,"AE",3.87327921501541e-05
"Product shape issue",12,"AE",3.87327921501541e-05
"Prostatic operation",12,"AE",3.87327921501541e-05
"Rapid eye movements sleep abnormal",12,"AE",3.87327921501541e-05
"Rectal polyp",12,"AE",3.87327921501541e-05
"Renal aplasia",12,"AE",3.87327921501541e-05
"Renal atrophy",12,"AE",3.87327921501541e-05
"Renal cancer metastatic",12,"AE",3.87327921501541e-05
"Reproductive tract disorder",12,"AE",3.87327921501541e-05
"Respiratory syncytial virus test positive",12,"AE",3.87327921501541e-05
"Seborrhoeic dermatitis",12,"AE",3.87327921501541e-05
"Secondary immunodeficiency",12,"AE",3.87327921501541e-05
"Shock symptom",12,"AE",3.87327921501541e-05
"Skin discomfort",12,"AE",3.87327921501541e-05
"Skin graft",12,"AE",3.87327921501541e-05
"Skin oedema",12,"AE",3.87327921501541e-05
"Spontaneous haemorrhage",12,"AE",3.87327921501541e-05
"Stoma site inflammation",12,"AE",3.87327921501541e-05
"Stoma site reaction",12,"AE",3.87327921501541e-05
"Superior sagittal sinus thrombosis",12,"AE",3.87327921501541e-05
"Suppressed lactation",12,"AE",3.87327921501541e-05
"Symptom masked",12,"AE",3.87327921501541e-05
"Teratoma benign",12,"AE",3.87327921501541e-05
"Testis cancer",12,"AE",3.87327921501541e-05
"Thyroid hormones increased",12,"AE",3.87327921501541e-05
"Thyroid operation",12,"AE",3.87327921501541e-05
"Thyrotoxic crisis",12,"AE",3.87327921501541e-05
"Tobacco user",12,"AE",3.87327921501541e-05
"Tongue haemorrhage",12,"AE",3.87327921501541e-05
"Tooth erosion",12,"AE",3.87327921501541e-05
"Tooth impacted",12,"AE",3.87327921501541e-05
"Type III immune complex mediated reaction",12,"AE",3.87327921501541e-05
"Urinary tract infection fungal",12,"AE",3.87327921501541e-05
"Venous injury",12,"AE",3.87327921501541e-05
"Vitamin B complex deficiency",12,"AE",3.87327921501541e-05
"Walking distance test abnormal",12,"AE",3.87327921501541e-05
"Withdrawal bleed",12,"AE",3.87327921501541e-05
"Xerosis",12,"AE",3.87327921501541e-05
"Abdominal wall abscess",11,"AE",3.55050594709746e-05
"Abulia",11,"AE",3.55050594709746e-05
"Accidental poisoning",11,"AE",3.55050594709746e-05
"Acute on chronic liver failure",11,"AE",3.55050594709746e-05
"Amniotic cavity infection",11,"AE",3.55050594709746e-05
"Anticoagulation drug level increased",11,"AE",3.55050594709746e-05
"Antiphospholipid antibodies positive",11,"AE",3.55050594709746e-05
"Antisocial behaviour",11,"AE",3.55050594709746e-05
"Arrhythmia supraventricular",11,"AE",3.55050594709746e-05
"Arterial rupture",11,"AE",3.55050594709746e-05
"Asthma exercise induced",11,"AE",3.55050594709746e-05
"Bacterial pyelonephritis",11,"AE",3.55050594709746e-05
"Behcet's syndrome",11,"AE",3.55050594709746e-05
"Biliary cirrhosis primary",11,"AE",3.55050594709746e-05
"Blast cell crisis",11,"AE",3.55050594709746e-05
"Blister infected",11,"AE",3.55050594709746e-05
"Blood bilirubin unconjugated increased",11,"AE",3.55050594709746e-05
"Blood creatine phosphokinase abnormal",11,"AE",3.55050594709746e-05
"Blood gases abnormal",11,"AE",3.55050594709746e-05
"Blood immunoglobulin G increased",11,"AE",3.55050594709746e-05
"Blood triglycerides abnormal",11,"AE",3.55050594709746e-05
"Bone cyst",11,"AE",3.55050594709746e-05
"Bone decalcification",11,"AE",3.55050594709746e-05
"Bronchopneumopathy",11,"AE",3.55050594709746e-05
"Capillary leak syndrome",11,"AE",3.55050594709746e-05
"Cardiac death",11,"AE",3.55050594709746e-05
"Cardiac infection",11,"AE",3.55050594709746e-05
"Cardiac stress test abnormal",11,"AE",3.55050594709746e-05
"Catheter site rash",11,"AE",3.55050594709746e-05
"Cellulitis staphylococcal",11,"AE",3.55050594709746e-05
"Central venous catheter removal",11,"AE",3.55050594709746e-05
"Cerebral ventricle dilatation",11,"AE",3.55050594709746e-05
"Chronic hepatic failure",11,"AE",3.55050594709746e-05
"Colon operation",11,"AE",3.55050594709746e-05
"Colonic fistula",11,"AE",3.55050594709746e-05
"Colorectal cancer metastatic",11,"AE",3.55050594709746e-05
"Congenital infection",11,"AE",3.55050594709746e-05
"Craniotomy",11,"AE",3.55050594709746e-05
"Cryptosporidiosis infection",11,"AE",3.55050594709746e-05
"Culture urine positive",11,"AE",3.55050594709746e-05
"Cutaneous symptom",11,"AE",3.55050594709746e-05
"Cytomegalovirus oesophagitis",11,"AE",3.55050594709746e-05
"Death neonatal",11,"AE",3.55050594709746e-05
"Dental discomfort",11,"AE",3.55050594709746e-05
"Device material issue",11,"AE",3.55050594709746e-05
"Diaphragmatic hernia",11,"AE",3.55050594709746e-05
"Diarrhoea infectious",11,"AE",3.55050594709746e-05
"Disseminated Bacillus Calmette-Guerin infection",11,"AE",3.55050594709746e-05
"Distributive shock",11,"AE",3.55050594709746e-05
"Dizziness exertional",11,"AE",3.55050594709746e-05
"Drug level fluctuating",11,"AE",3.55050594709746e-05
"Eastern Cooperative Oncology Group performance status worsened",11,"AE",3.55050594709746e-05
"Embolism arterial",11,"AE",3.55050594709746e-05
"Endoscopy",11,"AE",3.55050594709746e-05
"Enterovesical fistula",11,"AE",3.55050594709746e-05
"Erythropenia",11,"AE",3.55050594709746e-05
"Excessive granulation tissue",11,"AE",3.55050594709746e-05
"Extraocular muscle paresis",11,"AE",3.55050594709746e-05
"Extravascular haemolysis",11,"AE",3.55050594709746e-05
"Floppy iris syndrome",11,"AE",3.55050594709746e-05
"Focal segmental glomerulosclerosis",11,"AE",3.55050594709746e-05
"Fracture pain",11,"AE",3.55050594709746e-05
"Fracture treatment",11,"AE",3.55050594709746e-05
"Fungal sepsis",11,"AE",3.55050594709746e-05
"Gastrointestinal surgery",11,"AE",3.55050594709746e-05
"Genital abscess",11,"AE",3.55050594709746e-05
"Genital infection fungal",11,"AE",3.55050594709746e-05
"Glomerulonephritis rapidly progressive",11,"AE",3.55050594709746e-05
"Granuloma annulare",11,"AE",3.55050594709746e-05
"Granulomatosis with polyangiitis",11,"AE",3.55050594709746e-05
"Growth of eyelashes",11,"AE",3.55050594709746e-05
"Haemorrhagic ovarian cyst",11,"AE",3.55050594709746e-05
"Hair injury",11,"AE",3.55050594709746e-05
"Helplessness",11,"AE",3.55050594709746e-05
"Hemianopia",11,"AE",3.55050594709746e-05
"Hepatitis A",11,"AE",3.55050594709746e-05
"Hepatitis C RNA increased",11,"AE",3.55050594709746e-05
"Huntington's disease",11,"AE",3.55050594709746e-05
"Hydrothorax",11,"AE",3.55050594709746e-05
"Hyperbilirubinaemia neonatal",11,"AE",3.55050594709746e-05
"Hypermetabolism",11,"AE",3.55050594709746e-05
"Hypophosphataemic rickets",11,"AE",3.55050594709746e-05
"Implant site haemorrhage",11,"AE",3.55050594709746e-05
"Increased viscosity of upper respiratory secretion",11,"AE",3.55050594709746e-05
"Infection parasitic",11,"AE",3.55050594709746e-05
"Infusion site discolouration",11,"AE",3.55050594709746e-05
"Infusion site induration",11,"AE",3.55050594709746e-05
"Infusion site mass",11,"AE",3.55050594709746e-05
"Infusion site urticaria",11,"AE",3.55050594709746e-05
"Inhalation therapy",11,"AE",3.55050594709746e-05
"Iris adhesions",11,"AE",3.55050594709746e-05
"Joint surgery",11,"AE",3.55050594709746e-05
"Keratosis pilaris",11,"AE",3.55050594709746e-05
"Ketonuria",11,"AE",3.55050594709746e-05
"Left-to-right cardiac shunt",11,"AE",3.55050594709746e-05
"Lip and/or oral cavity cancer",11,"AE",3.55050594709746e-05
"Lipids abnormal",11,"AE",3.55050594709746e-05
"Mast cell activation syndrome",11,"AE",3.55050594709746e-05
"Milk allergy",11,"AE",3.55050594709746e-05
"Morbid thoughts",11,"AE",3.55050594709746e-05
"Mucosal discolouration",11,"AE",3.55050594709746e-05
"Mumps",11,"AE",3.55050594709746e-05
"Muscle swelling",11,"AE",3.55050594709746e-05
"Neurodegenerative disorder",11,"AE",3.55050594709746e-05
"Neurosis",11,"AE",3.55050594709746e-05
"Nodular regenerative hyperplasia",11,"AE",3.55050594709746e-05
"Noninfective encephalitis",11,"AE",3.55050594709746e-05
"Nutritional condition abnormal",11,"AE",3.55050594709746e-05
"Ovarian cyst ruptured",11,"AE",3.55050594709746e-05
"Ovarian mass",11,"AE",3.55050594709746e-05
"Parathyroid tumour",11,"AE",3.55050594709746e-05
"Parvovirus B19 infection",11,"AE",3.55050594709746e-05
"Peak expiratory flow rate decreased",11,"AE",3.55050594709746e-05
"Pelvic discomfort",11,"AE",3.55050594709746e-05
"Pelvic haematoma",11,"AE",3.55050594709746e-05
"Pelvic infection",11,"AE",3.55050594709746e-05
"Peripheral sensorimotor neuropathy",11,"AE",3.55050594709746e-05
"Peritonsillar abscess",11,"AE",3.55050594709746e-05
"Placental disorder",11,"AE",3.55050594709746e-05
"Pneumococcal sepsis",11,"AE",3.55050594709746e-05
"Portal hypertensive gastropathy",11,"AE",3.55050594709746e-05
"Post lumbar puncture syndrome",11,"AE",3.55050594709746e-05
"Post procedural inflammation",11,"AE",3.55050594709746e-05
"Product barcode issue",11,"AE",3.55050594709746e-05
"Propofol infusion syndrome",11,"AE",3.55050594709746e-05
"Protein urine",11,"AE",3.55050594709746e-05
"Prurigo",11,"AE",3.55050594709746e-05
"Pulmonary artery stenosis congenital",11,"AE",3.55050594709746e-05
"Pulmonary sarcoidosis",11,"AE",3.55050594709746e-05
"Pulmonary valve incompetence",11,"AE",3.55050594709746e-05
"Rectocele",11,"AE",3.55050594709746e-05
"Respiratory syncytial virus bronchiolitis",11,"AE",3.55050594709746e-05
"Retinal depigmentation",11,"AE",3.55050594709746e-05
"Retinal pigment epitheliopathy",11,"AE",3.55050594709746e-05
"Retinal vascular occlusion",11,"AE",3.55050594709746e-05
"Sinusitis bacterial",11,"AE",3.55050594709746e-05
"Skin fibrosis",11,"AE",3.55050594709746e-05
"Skin texture abnormal",11,"AE",3.55050594709746e-05
"Social anxiety disorder",11,"AE",3.55050594709746e-05
"Spina bifida",11,"AE",3.55050594709746e-05
"Spinal cord haemorrhage",11,"AE",3.55050594709746e-05
"Spinal epidural haematoma",11,"AE",3.55050594709746e-05
"Splenic haematoma",11,"AE",3.55050594709746e-05
"Stasis dermatitis",11,"AE",3.55050594709746e-05
"Stoma site extravasation",11,"AE",3.55050594709746e-05
"Tachyphylaxis",11,"AE",3.55050594709746e-05
"Tendon discomfort",11,"AE",3.55050594709746e-05
"Toxoplasmosis",11,"AE",3.55050594709746e-05
"Urethral haemorrhage",11,"AE",3.55050594709746e-05
"Urine leukocyte esterase positive",11,"AE",3.55050594709746e-05
"Vascular dementia",11,"AE",3.55050594709746e-05
"Ventricular tachyarrhythmia",11,"AE",3.55050594709746e-05
"Vitreous opacities",11,"AE",3.55050594709746e-05
"Vulvovaginal rash",11,"AE",3.55050594709746e-05
"West Nile viral infection",11,"AE",3.55050594709746e-05
"Wound drainage",11,"AE",3.55050594709746e-05
"Wrist surgery",11,"AE",3.55050594709746e-05
"Abdominal cavity drainage",10,"AE",3.22773267917951e-05
"Abscess bacterial",10,"AE",3.22773267917951e-05
"Accident at home",10,"AE",3.22773267917951e-05
"Accommodation disorder",10,"AE",3.22773267917951e-05
"Acute cutaneous lupus erythematosus",10,"AE",3.22773267917951e-05
"Acute promyelocytic leukaemia differentiation syndrome",10,"AE",3.22773267917951e-05
